Cell_Type,TF_motif,Mean_in_class,Mean_other,Cohens_d,RankBiserial_AUC,p_value,n_in_class,FDR,Significant,Assoc_Strength
CD8+ T cells,DMRTA2,-0.4602483723139778,0.053511236107638055,-0.47136396014784965,0.36477663676226707,2.306467016038815e-40,898,8.309853559121145e-40,False,0.0
CD8+ T cells,PPARG,-0.4387922216530869,0.07158356417612763,-0.4757507903407581,0.3628606598679722,1.8224397103816045e-41,898,6.678977416851424e-41,False,0.0
CD8+ T cells,HNF1B,-0.4536014209788294,0.037780162424151616,-0.4791620990969222,0.3664525170084917,2.063161841319527e-39,898,7.32884355573205e-39,False,0.0
CD8+ T cells,MITF,-0.46712801053066877,0.0716081044154691,-0.48016976729940514,0.36493336260010845,2.8342331423493615e-40,898,1.0202230688563627e-39,False,0.0
CD8+ T cells,POU3F2,-0.5773070980673711,0.043982724908037354,-0.48024841268117563,0.365040150592229,3.2610035657815533e-40,898,1.1717602510792332e-39,False,0.0
CD8+ T cells,NR2F1(var.3),-0.4491644380398466,0.07575840288525852,-0.4851976000682851,0.36279054938965793,1.6596880697975706e-41,898,6.088030761922911e-41,False,0.0
CD8+ T cells,RARA(var.2),-0.4936291218535484,0.09513799973703178,-0.4872873850916942,0.3604320441845545,6.9403500843863526e-43,898,2.607303290754613e-42,False,0.0
CD8+ T cells,MYCN,-0.42510122035729425,0.09845459014964923,-0.4875703695190179,0.3572148619543021,8.38134418796022e-45,898,3.2575330052341066e-44,False,0.0
CD8+ T cells,GABPA,-0.5107904440764227,0.06838798850985614,-0.49046634985469284,0.3602393461697108,5.342123635354493e-43,898,2.008757642067312e-42,False,0.0
CD8+ T cells,PPARD,-0.4689783393286215,0.09282692990412525,-0.49349206733296935,0.35735860959495047,1.0231486931948749e-44,898,3.957609572338876e-44,False,0.0
CD8+ T cells,HNF4A(var.2),-0.476601462477836,0.08809594353201732,-0.4939367549925399,0.35735691678662096,1.0207494107400901e-44,898,3.952107287898952e-44,False,0.0
CD8+ T cells,RORA,-0.4928286271613042,0.050765927498712046,-0.4968714167857991,0.36361607558502046,4.978384962660185e-41,898,1.8097525210173502e-40,False,0.0
CD8+ T cells,NEUROG2,-0.4899054745866463,0.04346369357363166,-0.503746064780345,0.35503918004878676,3.996288200656527e-46,898,1.60088931285706e-45,False,0.0
CD8+ T cells,OLIG1,-0.4955592032756605,0.03531494410347938,-0.5074806571921266,0.35586484731151,1.2751269177175632e-45,898,5.048105194799668e-45,False,0.0
CD8+ T cells,XBP1,-0.4606709115646097,0.08827508711302642,-0.5079339988445877,0.3525916613390227,1.2337030995480236e-47,898,5.057307741409628e-47,False,0.0
CD8+ T cells,RORB,-0.5284591464966991,0.07001638129009466,-0.5082121578718334,0.35630568281398917,2.3627825928617686e-45,898,9.281377058950209e-45,False,0.0
CD8+ T cells,PAX5,-0.4469241416208678,0.07996578050976828,-0.5086567211484787,0.3584559725945617,4.659976894478673e-44,898,1.7753546624350953e-43,False,0.0
CD8+ T cells,GSX2,-0.4721468296688804,0.05481968894626036,-0.5087795983587692,0.3572989381013349,9.418680340763903e-45,898,3.6536894207795543e-44,False,0.0
CD8+ T cells,BHLHE22,-0.4976724648204285,0.03803955506802716,-0.5090740146002474,0.35391148756660495,8.106469819124847e-47,898,3.286450589997909e-46,False,0.0
CD8+ T cells,TFEB,-0.5041639381421572,0.0960605199894068,-0.5093293369145063,0.352631019132684,1.3052624699022914e-47,898,5.345234770470315e-47,False,0.0
CD8+ T cells,NR1H2::RXRA,-0.49623990296115406,0.07441707191214245,-0.5106096031679533,0.35113344803050217,1.5114341647425406e-48,898,6.240063908722775e-48,False,0.0
CD8+ T cells,RARA::RXRA,-0.46864709775941094,0.09640248330007085,-0.5143375925322812,0.3525541374210516,1.1691181661474338e-47,898,4.7974159231567115e-47,False,0.0
CD8+ T cells,DBP,-0.7372137779855572,0.14565252440887974,-0.5162443519225364,0.3553170827495496,5.909848342787616e-46,898,2.3581110843115083e-45,False,0.0
CD8+ T cells,RXRG,-0.4856352924654921,0.08773714528271888,-0.5168869184020456,0.35094357136287435,1.1481665217854667e-48,898,4.7499813365480557e-48,False,0.0
CD8+ T cells,OLIG2,-0.49942505975719537,0.04393564235962658,-0.5173033000402675,0.35207225131658165,5.853869182674646e-48,898,2.411889481985908e-47,False,0.0
CD8+ T cells,JUNB(var.2),-0.506045827821205,0.12015155971099575,-0.5178485332812264,0.3542737485491222,1.355112253290407e-46,898,5.460940415152377e-46,False,0.0
CD8+ T cells,RXRB,-0.48614646224320074,0.09501060790844332,-0.5189095165299473,0.350317937617756,4.629911199967456e-49,898,1.931198011862714e-48,False,0.0
CD8+ T cells,HNF4A,-0.5034846355796965,0.08822489737579968,-0.5216327795073514,0.34827090914528414,2.309814101093419e-50,898,9.80640907977332e-50,False,0.0
CD8+ T cells,EWSR1-FLI1,-0.4961015499881893,0.08716942871005617,-0.5294586630894315,0.343278958448891,1.3031381516090008e-53,898,5.787592712854025e-53,False,0.0
CD8+ T cells,IRF7,-0.6263098036618505,0.04293029829710161,-0.5310389480141454,0.34438069453668685,6.933100760407337e-53,898,3.0424431319531548e-52,False,0.0
CD8+ T cells,RARB(var.3),-0.4804513234925002,0.10981284754096934,-0.5347599461883238,0.34337135757021064,1.499918337602869e-53,898,6.646954648347435e-53,False,0.0
CD8+ T cells,CREB3L4(var.2),-0.5180250739254192,0.11551345583168543,-0.5394909297797778,0.3449441175756953,1.6225790212555751e-52,898,7.081936051779997e-52,False,0.0
CD8+ T cells,NRL,-0.5553200266344954,0.07991093214811112,-0.5452904340054084,0.3434969075213167,1.8155185903144796e-53,898,8.027965263838672e-53,False,0.0
CD8+ T cells,TEF,-0.8421763621976746,0.15346644482300908,-0.5453945106831805,0.3495897479013409,1.6011134339711387e-49,898,6.713062128339096e-49,False,0.0
CD8+ T cells,HOXB6,-0.5083354894887709,0.056513100927861985,-0.5469323865076214,0.34405102011451283,4.209558803803355e-53,898,1.8512907521943887e-52,False,0.0
CD8+ T cells,TFAP4,-0.5226315556404759,0.06781942277392354,-0.5500997626868145,0.34323155981566444,1.2123985689335823e-53,898,5.390510560335466e-53,False,0.0
CD8+ T cells,POU3F4,-0.6929592637305808,0.057534720804645174,-0.5568412064019955,0.33752326906116287,1.7376801814342577e-57,898,8.081211510440237e-57,False,0.0
CD8+ T cells,MXI1,-0.556905037523484,0.08289804866690449,-0.559527213202858,0.33910872512911894,2.0951428437169306e-56,898,9.621961345832805e-56,False,0.0
CD8+ T cells,RARA::RXRG,-0.5407395359494878,0.127142193673326,-0.5660554461143911,0.3366511906367386,4.372682098065153e-58,898,2.0643957723187408e-57,False,0.0
CD8+ T cells,EBF1,-0.5716209704510349,0.07341001362927115,-0.5682375521889844,0.3331410114981184,1.572687505282169e-60,898,7.620471432780425e-60,False,0.0
CD8+ T cells,MEF2A,-0.5799607942553201,0.06847763824070247,-0.572386667971413,0.32981379672644723,6.796986860580996e-63,898,3.3909505348841813e-62,False,0.0
CD8+ T cells,NFKB1,-0.6659452332847806,0.08697590049395533,-0.5779886110371134,0.333746049408561,4.184115368106412e-60,898,2.012952530244773e-59,False,0.0
CD8+ T cells,ATOH7,-0.5624482053298019,0.06064000091150897,-0.5780578948236668,0.3368172269203923,5.6895769411698916e-58,898,2.676747477206207e-57,False,0.0
CD8+ T cells,ZNF528,-0.5756967831075839,0.09462952287007961,-0.5830275766179055,0.33165275084174894,1.3957578910169869e-61,898,6.853442265843118e-61,False,0.0
CD8+ T cells,JUN::JUNB(var.2),-0.59491108762241,0.13216964214559712,-0.5851289116712035,0.3310784656159593,5.450709396628816e-62,898,2.6927436164542354e-61,False,0.0
CD8+ T cells,MAFF,-0.5721320067235542,0.07482898012750354,-0.5966660112373596,0.33120006568096316,6.65325897013478e-62,898,3.2748279553729095e-61,False,0.0
CD8+ T cells,ESR2,-0.5815435433429749,0.1046832742092999,-0.6016368115359478,0.32760877280988693,1.73734196282433e-64,898,8.830760780888492e-64,False,0.0
CD8+ T cells,FOSB::JUNB(var.2),-0.6306846029333245,0.14329786113211843,-0.6023953122064305,0.32448130942109904,8.83829675341662e-67,898,4.608215034062325e-66,False,0.0
CD8+ T cells,MEF2C,-0.6262341433823129,0.07003446334753674,-0.605802342349922,0.3204937583335543,9.177054269749428e-70,898,4.89201074774785e-69,False,0.0
CD8+ T cells,CREB3,-0.5556820889634868,0.10976303364787479,-0.6082896140341078,0.32824978289733175,5.068866250127311e-64,898,2.557186140650262e-63,False,0.0
CD8+ T cells,ELF1,-0.6440350839578363,0.09167967870869345,-0.6096373287623408,0.3258711050596348,9.34604199904248e-66,898,4.817081009952341e-65,False,0.0
CD8+ T cells,PRDM4,-0.5765561691882434,0.06733973140995902,-0.6129747193748197,0.32489745813543935,1.7943720028389822e-66,898,9.307729645495542e-66,False,0.0
CD8+ T cells,NR2F1(var.2),-0.6018120883753169,0.10707464647131819,-0.613744169298989,0.32560223066996274,5.930649403193278e-66,898,3.0684664303478267e-65,False,0.0
CD8+ T cells,IRF2,-0.7798003930556648,0.059823550931267955,-0.627329693081304,0.3156119812459408,1.6567820801768485e-73,898,9.207885022521331e-73,False,0.0
CD8+ T cells,ZNF460,-0.3730544359759413,0.06585033707815059,-0.6302147616954171,0.3188280349373068,4.9729562983564414e-71,898,2.6827441577533548e-70,False,0.0
CD8+ T cells,DUXA,-0.6048898539789651,0.08395614601267741,-0.6308280259186227,0.3172839116060632,3.2551595252922173e-72,898,1.7797804647746367e-71,False,0.0
CD8+ T cells,NFYB,-0.5999141589041507,0.13777292325447477,-0.6429714707087929,0.3139671358190907,8.61952405021818e-75,898,4.843693653775383e-74,False,0.0
CD8+ T cells,FOSB::JUN,-0.7093420380995068,0.16254838458644774,-0.6447402941564768,0.3140301929293653,9.658451835338929e-75,898,5.419985593034855e-74,False,0.0
CD8+ T cells,NFKB2,-0.804022934875336,0.10044197531602642,-0.6530796733812249,0.3077742786802641,1.0008340155228795e-79,898,5.963732587342519e-79,False,0.0
CD8+ T cells,ESRRB,-0.6725476345411111,0.12054023690073899,-0.6543510525588122,0.3107876185741701,2.641063186029665e-77,898,1.533104971402586e-76,False,0.0
CD8+ T cells,FOSL2::JUNB(var.2),-0.7232366264615139,0.16897950204928042,-0.658623641626969,0.311292075456367,6.659254823349429e-77,898,3.854555796176221e-76,False,0.0
CD8+ T cells,EBF3,-0.719954731703423,0.09422738891640632,-0.6633821269506693,0.3038902710355416,6.655543695677716e-83,898,4.0493729011597046e-82,False,0.0
CD8+ T cells,ESR1,-0.654444614467097,0.10626625031056824,-0.6644929016277691,0.3124950979092124,5.983635532402898e-76,898,3.4194617745906956e-75,False,0.0
CD8+ T cells,NR1D2,-0.644787678038302,0.09049560974847554,-0.6729726877878259,0.3080327140852374,1.620031233394418e-79,898,9.610918431545183e-79,False,0.0
CD8+ T cells,FOSL1::JUND(var.2),-0.7179960546420711,0.14149561419217502,-0.6775767782698617,0.3036187163660145,3.969020570799319e-83,898,2.4221202457698406e-82,False,0.0
CD8+ T cells,TFAP2A,-0.5968775968624558,0.10730726485591749,-0.6841231717587537,0.30278585466789076,8.094893288655277e-84,898,4.992673513094398e-83,False,0.0
CD8+ T cells,RXRG(var.2),-0.6541973015517412,0.13644245813966577,-0.6847199036030901,0.3093353300948029,1.8176856346816423e-78,898,1.0658487069452064e-77,False,0.0
CD8+ T cells,ATF7,-0.7403579298817834,0.16912202817709276,-0.6857709034460662,0.3032413611758924,1.9328693712364795e-83,898,1.190318032880182e-82,False,0.0
CD8+ T cells,TFAP4(var.2),-0.6891033445656544,0.06939545101835329,-0.6911078886704418,0.30732780048335323,4.34861938528924e-80,898,2.6027387622603944e-79,False,0.0
CD8+ T cells,JDP2(var.2),-0.7746014936844818,0.17377803786651885,-0.6925290585934714,0.3012384867873489,4.146394666475848e-85,898,2.5809712031632743e-84,False,0.0
CD8+ T cells,FOSL2::JUND(var.2),-0.8262327415746117,0.17499202746059134,-0.6971181204930161,0.29767484311898806,4.048975061117216e-88,898,2.5880178668689186e-87,False,0.0
CD8+ T cells,FOSL1::JUN(var.2),-0.7573666494000222,0.16596079900762012,-0.6985453160781784,0.29897195750148264,5.119413332828592e-87,898,3.2414939506454594e-86,False,0.0
CD8+ T cells,PKNOX1,-0.6609356042276473,0.12334619316080248,-0.7114712017120183,0.29820539746293173,1.1452323578656395e-87,898,7.285550503025751e-87,False,0.0
CD8+ T cells,HOXB4,-0.6908541902610377,0.07317886317236733,-0.7129937649226609,0.301733915358455,1.0763697192037597e-84,898,6.679435404752164e-84,False,0.0
CD8+ T cells,NR2C1,-0.7636502949659622,0.14567412397077678,-0.7134420375957435,0.2914523618343948,1.6726549539130824e-93,898,1.1112581188066225e-92,False,0.0
CD8+ T cells,ESRRA,-0.7517497256114385,0.13139627688072572,-0.7289884373322555,0.2899006208656683,7.169619507285355e-95,898,4.810660120477039e-94,False,0.0
CD8+ T cells,ZNF135,-0.7328517491925793,0.13741145346257233,-0.7411770118288264,0.28214995686160105,7.445835895342297e-102,898,5.248406277448595e-101,False,0.0
CD8+ T cells,USF1,-0.8559489833409343,0.15444118179822305,-0.7415244090494746,0.2847903146535696,1.9021208222838865e-99,898,1.3178049395480489e-98,False,0.0
CD8+ T cells,PBX3,-0.7022160420209286,0.13677769481139815,-0.7436073598081101,0.28756595604453894,6.003381122632315e-97,898,4.061819401700726e-96,False,0.0
CD8+ T cells,CREM,-0.8053145468185073,0.16479619879915083,-0.7477214474419936,0.2832801885562771,8.053241031833466e-101,898,5.617829864620381e-100,False,0.0
CD8+ T cells,FOSL2::JUN(var.2),-0.8872402586927794,0.18640935883398765,-0.7522794214186256,0.28339769766781797,1.0307973596097633e-100,898,7.178323781378833e-100,False,0.0
CD8+ T cells,THRB(var.3),-0.804507493776204,0.1492065245538405,-0.7540651997724335,0.28116869229992275,9.328334440879602e-103,898,6.633117952161488e-102,False,0.0
CD8+ T cells,FOS::JUN(var.2),-0.891898560094233,0.17965754692411748,-0.7573266285999922,0.28129508865519354,1.2196381815314563e-102,898,8.642129741639707e-102,False,0.0
CD8+ T cells,RELA,-0.9817619024927604,0.13510176925356351,-0.7612190161628151,0.27665792237119563,5.901601327367198e-107,898,4.341432540095943e-106,False,0.0
CD8+ T cells,NR5A1,-0.8691330943292085,0.1676115799328613,-0.7645512323247973,0.27778237030407915,6.693305873121847e-106,898,4.888288007698735e-105,False,0.0
CD8+ T cells,MAFG,-0.8255556036131062,0.1193863988325753,-0.7818760394317783,0.27671717066272883,6.70924792477366e-107,898,4.926609274706756e-106,False,0.0
CD8+ T cells,HOXC4,-0.778206539228269,0.07724709195632147,-0.791127852136629,0.2812753392246825,1.1696171380241294e-102,898,8.302229720080048e-102,False,0.0
CD8+ T cells,IRF9,-1.1084647746767453,0.10528785706615365,-0.8007358489861126,0.26511480343956084,4.340978203623472e-118,898,3.471066761237266e-117,False,0.0
CD8+ T cells,ETV6,-0.9787970824315435,0.14798261458806614,-0.8025505141931745,0.26682891294056044,2.1192289770238132e-116,898,1.6681712920308071e-115,False,0.0
CD8+ T cells,MEF2D,-0.9618959756532854,0.10729214532068578,-0.8193123612955984,0.2641312818001098,4.6041037150778334e-119,898,3.718204317605771e-118,False,0.0
CD8+ T cells,NR4A2,-0.9562528191120571,0.18152477556906862,-0.8201189260031148,0.26384689000075046,2.402273729074999e-119,898,1.9478155326327545e-118,False,0.0
CD8+ T cells,HLF,-2.211106925965534,0.30437413632192356,-0.8291787413412883,0.27507176096643554,1.880283938870529e-108,898,1.3958951957192952e-107,False,0.0
CD8+ T cells,HOXA4,-0.8616626786808611,0.09201962926210018,-0.8379841784165207,0.26666908362078157,1.4765526939848753e-116,898,1.1645481871077594e-115,False,0.0
CD8+ T cells,RARA,-0.9258380853915132,0.13353008396650884,-0.8391111226571719,0.2615174446719704,1.1316705944444365e-121,898,9.30638053886624e-121,False,0.0
CD8+ T cells,IRF4,-1.1851234378384528,0.11438998938785692,-0.8523351837308528,0.2525332876651264,7.348888211275311e-131,898,6.463826457134762e-130,False,0.0
CD8+ T cells,NR1D1,-0.9163716360062286,0.15107979782146777,-0.8602160730917514,0.2579911838542199,3.0761582576643437e-125,898,2.587554326509342e-124,False,0.0
CD8+ T cells,CEBPG(var.2),-3.050039850269203,0.4131970032479191,-0.866776297148367,0.26740884086078176,7.84661691700299e-116,898,6.128844024361795e-115,False,0.0
CD8+ T cells,MEF2B,-1.0932155788728326,0.1284641378225754,-0.8743686605547655,0.2491114166943629,1.8961534095581387e-134,898,1.6861179549609294e-133,False,0.0
CD8+ T cells,ELF3,-1.247450743889969,0.18325438675016342,-0.8744481661090334,0.24599509762707772,9.272770977676797e-138,898,8.507399404916172e-137,False,0.0
CD8+ T cells,JUND(var.2),-1.1970783937384442,0.21949957483067986,-0.8746623375995329,0.24750226130979353,3.745001715848876e-136,898,3.382204674626016e-135,False,0.0
CD8+ T cells,REL,-1.1161041991202132,0.1651854361050541,-0.8767726899381095,0.24719275952021297,1.7554217554777295e-136,898,1.5924745342293484e-135,False,0.0
CD8+ T cells,CEBPB,-2.9544441966583928,0.4702809129830768,-0.8792955182158417,0.25641856491609594,7.602920517207879e-127,898,6.503470700343146e-126,False,0.0
CD8+ T cells,IKZF1,-1.297054246755907,0.1740572042222304,-0.8813409021812012,0.24266054735264528,2.3965579203357007e-141,898,2.2708368491049754e-140,False,0.0
CD8+ T cells,NR1H4,-1.062566809054207,0.16405283566667664,-0.8852459086225413,0.2463333771582601,2.130867321728624e-137,898,1.9417768431788318e-136,False,0.0
CD8+ T cells,CREB1,-1.2335994701474224,0.24080788788026886,-0.8860535598807331,0.24218331647108146,7.283208381929895e-142,898,6.917338289504309e-141,False,0.0
CD8+ T cells,IRF8,-1.2727811388764396,0.12897156746467778,-0.9153742636723139,0.2374416192727357,4.6875244129537546e-147,898,4.570053921641179e-146,False,0.0
CD8+ T cells,NR2C2(var.2),-1.1640604608822338,0.1722647079537971,-0.9169890934789839,0.23834148796723625,4.606843736006106e-146,898,4.459160228679594e-145,False,0.0
CD8+ T cells,NR2F1,-1.2904479137490523,0.22708060556174217,-0.9427817806202856,0.2280705144952356,1.3605174476745156e-157,898,1.4223911093775427e-156,False,0.0
CD8+ T cells,JUN,-1.6407927500292054,0.3022374353765751,-0.945224744758143,0.22833304085367195,2.7159097776822593e-157,898,2.824825439717846e-156,False,0.0
CD8+ T cells,NR2F2,-1.127293516509039,0.18128518987457576,-0.9494122396748836,0.2280195891779892,1.1896936304762294e-157,898,1.25025985166411e-156,False,0.0
CD8+ T cells,IRF3,-1.2030049560569749,0.12170987623352592,-0.9559075670026812,0.22712620958208513,1.125787354372548e-158,898,1.1861811551539919e-157,False,0.0
CD8+ T cells,ELF5,-1.4456972593879367,0.2240841845344975,-0.956239898246759,0.22247225628215278,4.602582596341898e-164,898,5.046625795338569e-163,False,0.0
CD8+ T cells,ATF2,-1.3865430277330972,0.2510232561904767,-0.96064679684794,0.2237889790277976,1.573085230985661e-162,898,1.6972540918847958e-161,False,0.0
CD8+ T cells,ZKSCAN5,-1.1671900082864106,0.1853063481574744,-1.0184402341314536,0.2093807819984505,1.0423091871005802e-179,898,1.262629632038607e-178,False,0.0
CD8+ T cells,EHF,-2.0312189789611805,0.29583145216344514,-1.063206399831163,0.1949624281191263,9.01696198714967e-198,898,1.220154789297912e-196,False,0.0
CD8+ T cells,SPIC,-3.8131115178768,0.5021518576864398,-1.1013937497281123,0.19947065883535917,4.972795664828723e-192,898,6.448695916633657e-191,False,0.0
CD8+ T cells,MAF::NFE2,-3.141745258292613,0.4601374252444474,-1.1396697654903993,0.16098155798178876,8.578440303478475e-244,898,1.5025268167910785e-242,False,0.0
CD8+ T cells,IRF1,-1.6976304893513186,0.18927124844123422,-1.1487753652082746,0.17990334628707885,1.438604093168252e-217,898,2.1964498720599047e-216,False,0.0
CD8+ T cells,MAFK,-2.4315475687840795,0.3865901506196866,-1.1641729199383393,0.16388218505442095,1.1247270872162844e-239,898,1.9282397435919857e-238,False,0.0
CD8+ T cells,FOS,-4.0062745835607005,0.6283894142729072,-1.1775270669962288,0.16142747190925644,3.7043420072097144e-243,898,6.4325183524336935e-242,False,0.0
CD8+ T cells,STAT1::STAT2,-1.8831904565758766,0.20997317898729173,-1.1851437790608919,0.16416361443920363,2.8098030861815482e-239,898,4.776665246508632e-238,False,0.0
Dendritic cells,ZKSCAN5,1.6218741713472855,-0.01909371173573361,1.2140226210119542,0.7954189043231774,1.452645345835098e-79,355,8.63054782562233e-79,True,1.2140226210119542
Dendritic cells,BHLHA15(var.2),1.2149496680558405,-0.07515405354941447,1.1383273718165032,0.6589101993733171,2.9994630549633105e-24,355,7.989353206307803e-24,True,1.1383273718165032
Dendritic cells,STAT1::STAT2,1.9709417779583454,-0.08691016786235216,1.1231325377166326,0.7905396584795009,5.0935030033303714e-77,355,2.9524803941940807e-76,True,1.1231325377166326
Dendritic cells,MYF5,1.1792658265173857,-0.06236200928744792,1.0855561279310253,0.6732080523916284,1.680563828152481e-28,355,4.90588834682896e-28,True,1.0855561279310253
Dendritic cells,BHLHE22(var.2),1.0913705802950906,-0.0728033652373791,1.0676287599262866,0.6511115525677473,4.410158068381839e-22,355,1.1187147049951672e-21,True,1.0676287599262866
Dendritic cells,IRF1,1.687955458961498,-0.07462239328833885,1.0342909827671154,0.7770117206736925,3.486367340150206e-70,355,1.8658521505618694e-69,True,1.0342909827671154
Dendritic cells,MYOG,1.1237076290617667,-0.08776013997592748,0.9998477795066857,0.6164192932872808,9.83397577328383e-14,355,2.0024290880073668e-13,True,0.9998477795066857
Dendritic cells,ATOH1(var.2),1.025641389667299,-0.05878555033350278,0.9878622954152099,0.655503007376963,2.7360768628096255e-23,355,7.188420121381652e-23,True,0.9878622954152099
Dendritic cells,TAL1::TCF3,0.9849543133167122,-0.04978093729479072,0.9814792502861113,0.6732207396327712,1.6654151969181278e-28,355,4.865176813524004e-28,True,0.9814792502861113
Dendritic cells,EHF,2.1345276068616035,-0.029216363655894074,0.957585094662459,0.7501151033258935,1.4814081916036537e-57,355,6.905273667313806e-57,True,0.957585094662459
Dendritic cells,ZBTB18,0.9513575690843479,-0.04822478469347045,0.951255636691561,0.6708135025633235,9.17454005459483e-28,355,2.632637522048984e-27,True,0.951255636691561
Dendritic cells,ASCL1,1.0545616218398686,-0.10229387063711497,0.9505685104065996,0.6238012643837423,2.471132223305348e-15,355,5.2622110397333885e-15,True,0.9505685104065996
Dendritic cells,SPIC,3.6220991243498957,-0.08842391461666749,0.9127696799470713,0.7507651574970744,7.595492567825302e-58,355,3.5568707094237465e-57,True,0.9127696799470713
Dendritic cells,ELF3,1.4348098404189944,-0.02168521184735676,0.873164417598817,0.7205294586053718,3.83728537606123e-45,355,1.5029677281262087e-44,True,0.873164417598817
Dendritic cells,ETV6,1.2158406870558167,-0.01687904046108142,0.8654602586575163,0.7211184136942075,2.2490767698696077e-45,355,8.84330865975941e-45,True,0.8654602586575163
Dendritic cells,IKZF1,1.3840724742344361,-0.03343521059733747,0.8314176632060143,0.7246875349525147,8.567104788224873e-47,355,3.4662505973157834e-46,True,0.8314176632060143
Dendritic cells,ELF5,1.4755676974592415,-0.006298698448865705,0.8258320994498379,0.722988112388924,4.086701880378511e-46,355,1.635489199605485e-45,True,0.8258320994498379
Dendritic cells,IRF3,1.08752415086075,-0.05992553764457467,0.8052654944266289,0.7216552843194046,1.3802868338593522e-45,355,5.459081651803459e-45,True,0.8052654944266289
Dendritic cells,TFAP4,0.8310101701758381,-0.027138227332015496,0.7983124805257983,0.6658264151699339,2.919977048773268e-26,355,8.153365865656757e-26,True,0.7983124805257983
Dendritic cells,NHLH1,0.8744601571523772,-0.0957752444154938,0.7794650183418191,0.6010032936745756,1.0643952741352583e-10,355,1.9709580224948534e-10,True,0.7794650183418191
Dendritic cells,TWIST1,0.7522680026846468,-0.028155757557128427,0.7456799396505255,0.6406111911483122,2.476980231201073e-19,355,5.916093279480248e-19,True,0.7456799396505255
Dendritic cells,NEUROD1,0.6996272218884552,-0.04162134545759562,0.7334831445656133,0.656636178335868,1.3185210552901082e-23,355,3.477663748177169e-23,True,0.7334831445656133
Dendritic cells,NEUROG2(var.2),0.6822318866449655,-0.040793771065778715,0.7220963492471769,0.6537511664749669,8.371811003262225e-23,355,2.164367240843384e-22,True,0.7220963492471769
Dendritic cells,HAND2,0.7104502384713504,-0.03310169758044563,0.7171046774829422,0.6425102708225172,8.146999030677156e-20,355,1.9667516753054755e-19,True,0.7171046774829422
Dendritic cells,NEUROG2,0.6921446338020074,-0.04060022094444388,0.6904227012091906,0.6779647661958476,5.385251890610571e-30,355,1.6236012778994315e-29,True,0.6904227012091906
Dendritic cells,ELF1,0.8220153747448704,-0.017356830591696057,0.6902563955704678,0.6742981535056016,7.700821785767538e-29,355,2.2742718938113473e-28,True,0.6902563955704678
Dendritic cells,ATOH7,0.6597852466472144,-0.030888951493477694,0.6360891371408319,0.6603922694636469,1.1299280785270348e-24,355,3.0356500701994574e-24,True,0.6360891371408319
Dendritic cells,OSR2,0.5751160268795145,-0.01990799858499446,0.5958291221327863,0.6552288961933268,3.26197500943033e-23,355,8.547895652950203e-23,True,0.5958291221327863
Dendritic cells,FERD3L,0.5508023937819011,-0.041295456026870334,0.5869327876188667,0.6019341365247309,7.171664138420024e-11,355,1.334094395588387e-10,True,0.5869327876188667
Dendritic cells,PRDM4,0.5873251927074256,-0.023073135426331895,0.5749721368255014,0.660376243474835,1.1419739666539496e-24,355,3.0659765554624285e-24,True,0.5749721368255014
Dendritic cells,ETV4,0.5905059010849139,-0.01879804112893356,0.5640734479808243,0.641497628654468,1.4767069532211553e-19,355,3.5374519435954966e-19,True,0.5640734479808243
Dendritic cells,EWSR1-FLI1,0.6114660042954275,0.003027835347032281,0.5485073260307274,0.6562241768734965,1.720358779968529e-23,355,4.528673795545002e-23,True,0.5485073260307274
Dendritic cells,MYF6,0.5481324775311383,-0.04945806922920843,0.5480012354821187,0.6079809424283046,5.069463784650053e-12,355,9.832718347408492e-12,True,0.5480012354821187
Dendritic cells,GABPA,0.6267399023842505,-0.016750942613516055,0.5420742538514345,0.6378710809362517,1.201058771746095e-18,355,2.8203620374258275e-18,True,0.5420742538514345
Dendritic cells,MSC,0.5661505897314157,-0.05216164973394124,0.5292135874702142,0.5740452433696644,2.201587857078116e-06,355,3.449893288047272e-06,False,0.0
Dendritic cells,ZNF263,0.4121789070882575,-0.006583096130803061,0.5103680520635839,0.6398452824330122,3.862760254203714e-19,355,9.166409377424181e-19,True,0.5103680520635839
Dendritic cells,ZNF148,0.24679595336626908,-0.024722411387192198,0.5067512457393692,0.6290978536860609,1.535628740109822e-16,355,3.395166056002372e-16,True,0.5067512457393692
Dendritic cells,RBPJ,0.4845397470460822,-0.004015033949529716,0.5003116601318466,0.6436831728786849,4.069804059083276e-20,355,9.877880757679025e-20,True,0.5003116601318466
Dendritic cells,IRF2,0.6198740883665849,-0.05310761446991775,0.49633759665688787,0.6440407527540495,3.290021054885033e-20,355,8.009281099918679e-20,False,0.0
Dendritic cells,TCF21(var.2),0.4892282076899928,-0.02809263565223005,0.4898662884225854,0.639366172142491,5.094354082888069e-19,355,1.2053658841733993e-18,False,0.0
Dendritic cells,EBF3,0.5757553124407266,-0.01269189011260158,0.4720891487371204,0.6389131040837892,6.612671989088172e-19,355,1.558233597428698e-18,False,0.0
Dendritic cells,RELB,0.5308755074468005,0.00270806996459263,0.4683395933209765,0.6282528166510024,2.4103798823638152e-16,355,5.300215763067389e-16,False,0.0
Dendritic cells,ZBTB26,0.5490772353435958,-0.0024413967175335514,0.4682227623896503,0.6351035929933041,5.7370632174516444e-18,355,1.318123667110128e-17,False,0.0
